SKU,Description,Department,Class Name,Sub Class Name,dimx,dimy,dimz,weight,,Class,Conveyable Results,NSST Results,Override,Result,Zone,Daily Units,Daily Hits,Daily Cube,Slots,SKU,Min,Max,Heavy,Liquid,Ship-Ready,Bulk Locations,Desired Profile,Module,Slots,SKU,Min,Max,SKU Volume,Recalculated Max,Assigned Slot
812596,WM-G TOWNHOUSE LOCKING MAILBOX BLACK,025H,4 - BUILDER'S HARDWARE,16 - MAILBOXES/POSTS,4.35,11,9.1,2.22,9.1,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.082191781,0.071232877,0.02071133,3,812596,5,See Con,N,,N,0,Bin Endcap,1,3,812596,5,13,435.435,13,
1003165435,PROFLEX PR11 1 GAL IN/OUTDR PRIMER,023F,14 - FLOORING TOOLS & MATERIA,10 - TILE SURFACE PREPARATION,8.05,7.65,7.85,8.57,7.85,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.073972603,0.01369863,0.020694462,3,1003165435,5,See Con,N,,N,0,Bin Aisle,1,3,1003165435,5,12,483.422625,12,
1002708056,DEFIANT HARTFORD PRIV CONT PK SN,025H,10 - DOOR LOCKS,13 - CONTRACTOR PACKS,6.3,10.63,7.48,5.81,7.48,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.071232877,0.060273973,0.020649624,3,1002708056,5,See Con,N,,N,0,Bin Aisle,2,3,1002708056,5,12,500.92812,12,
408401,MCGUIRE-NICHOLAS CARPENTER APRON,025T,11 - STORAGE DEVICES,10 - POUCHES/BELTS,10.65,4.45,22.9,1.98,10.65,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.032876712,0.016438356,0.020648559,6,408401,5,See Con,N,,N,0,Bin Aisle,1,6,408401,5,11,1085.28825,11,
627128,SCHLAGE ACC HALL/CLOSET ABZ,025H,10 - DOOR LOCKS,3 - PASSAGE,3.2,9.55,6.55,1.85,6.55,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.178082192,0.054794521,0.020628678,2,627128,5,See Con,N,,N,0,Bin Aisle,2,2,627128,5,19,200.168,19,
589632,1G WHT DECORA WALLPLT,27,2 - WIRING DEVICES,6 - WALL PLATES (COMMODITY),3.55,0.45,5.95,0.04,3.55,DFS,CF,BIN-END,,CF,CP1,3.747945205,0.501369863,0.020616139,1,589632,120,See Con,N,,N,0,Carton Flow,1,1,589632,120,1206,9.505125,1206,
508284,FAST TRACK STEEL LADDER HOOK,059S,16 - GARAGE/GENERAL ORGANIZE,10 - GARAGE WALL SYSTEMS,4.95,9.6,2.85,0.86,4.95,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.263013699,0.197260274,0.020613699,1,508284,6,See Con,N,,N,0,Bin Endcap,2,1,508284,6,14,135.432,14,
1002076260,BRECKLYN 2HDL KITCH FAUC W/SPRAY SS,029B,3 - FAUCETS,8 - 2HDL KITCHEN FAUCETS,10.85,17.25,3.15,3.5,10.85,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.060273973,0.057534247,0.020564373,4,1002076260,5,See Con,N,,N,0,Bin Aisle,1,4,1002076260,5,13,589.561875,13,
722000,"96""X27""X1/8"" METAL REG LATH",22,9 - CONCRETE,12 - STUCCO,27,0.25,96,5,27,DFS,NC,D&P,,D&P,SR2,0.054794521,0.054794521,0.020547945,FALSE,722000,10,See Con,N,,Y,0,IGNORE,IGNORE,IGNORE,722000,IGNORE,IGNORE,IGNORE,IGNORE,
1001082441,SCOTTS TB WEED & FEED 5M NEW,028O,2 - FERTILIZERS,7 - WEED CONTROLS,18,3,12,15.24,12,DFS,BIN-END,BIN-END,BIN-END,BIN-END,CP1,0.054794521,0.054794521,0.020547945,8,1001082441,80,See Con,N,,N,0,Bin Endcap,1,8,1001082441,80,24,648,24,
1000534440,"LH 1-1/4"" HOLLOW KNOB 50PK SN",025H,4 - BUILDER'S HARDWARE,3 - CABINET,11.3,2.6,9,1.45,9,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.134246575,0.112328767,0.020542523,2,1000534440,5,See Con,N,,N,0,Bin Endcap,1,2,1000534440,5,15,264.42,15,
1003989861,"MKE M18 FUEL 4-1/2""-6"" GRDR W/",025T,9 - PORTABLE POWER,18 - GRINDERS,5.3,6.8,16.3,6.65,6.8,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.060273973,0.054794521,0.020490779,4,1003989861,5,See Con,N,,N,0,Bin Aisle,1,4,1003989861,5,13,587.452,13,
1000055062,MKE M18 LED FLOOD LIGHT (TOOL ONLY),025T,9 - PORTABLE POWER,27 - CORDLESS LIGHTING,7.1,9.7,6.7,3.58,7.1,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.076712329,0.060273973,0.020484545,3,1000055062,5,See Con,N,,N,0,Bin Aisle,1,3,1000055062,5,13,461.429,13,
1002969132,"M18 FUEL 1-1/8"" SDS-PLUS HAM (BARE)",025T,9 - PORTABLE POWER,12 - ROTARY HAMMERS/BREAKERS,4.25,9.96,13.86,8.756,9.96,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.060273973,0.054794521,0.020464332,4,1002969132,5,See Con,N,,N,0,Bin Aisle,2,4,1002969132,5,13,586.6938,13,
447162,HAMILTON 2LT OIL RUBBED BRNZ VANITY,27,16 - INTERIOR LIGHTING,"2 - VANITY,WALL & SCONCE",8.7,10.7,12.6,4.35,10.7,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.030136986,0.016438356,0.020456421,7,447162,5,See Con,N,,Y,0,Bin Aisle,2,7,447162,5,12,1172.934,12,
1005213039,RUMSON 1HDL TUB/SHOWER BN,029B,3 - FAUCETS,4 - TUB & SHOWER,10.7,8.5,6.75,4.88,8.5,DFS,BIN-END,BIN-END,BIN-END,BIN-END,CP2,0.057534247,0.052054795,0.02044039,8,1005213039,115,See Con,N,,N,0,Bin Endcap,2,8,1005213039,115,25,613.9125,25,
1004922638,"ZH 72"" ALUM DECO TENSION BN",029B,9 - BATH ACCESSORIES,4 - BATHWARES,43.7,2.7,2.8,1.4,2.8,DFS,NC,SR-NC,,SR-NC,SR2,0.106849315,0.076712329,0.020428253,FALSE,1004922638,16,451,N,,N,0,SR,SR,1,1004922638,16,451,330.372,451,
1005396896,HUSKY SAE/MM COMBO WRENCH SET 24PC,025T,1 - HAND TOOLS,5 - SOCKETS/WRENCHES/SETS,16.29,1.96,15.51,11.5,15.51,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.071232877,0.038356164,0.020413887,3,1005396896,5,See Con,N,,N,0,Bin Aisle,1,3,1005396896,5,12,495.209484,12,
1004653579,M12 FUEL 12-VOLT LITHIUM-ION BRUSHLE,025T,9 - PORTABLE POWER,10 - TRADE TOOLS,3.5826,8.5039,17.5984,5.94,8.5039,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.065753425,0.065753425,0.020401603,3,1004653579,5,See Con,N,,N,0,Bin Endcap,1,3,1004653579,5,11,536.1541239,11,
1005022490,"MKE M12 3/8"" EXT RATCHET BT",025T,9 - PORTABLE POWER,29 - WRENCHES AND RATCHETS,2.5196,3.1102,15.1968,3.014,3.1102,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.295890411,0.293150685,0.020391972,1,1005022490,5,See Con,N,,N,0,Bin Endcap,2,1,1005022490,5,16,119.0891141,16,
1002968678,ZEP PRO HIGH OUT SPRAY BOTTLE 32OZ,028I,4 - CLEANING,4 - CLEANING CHEMICALS,5.1,11.2,3.95,0.24,5.1,DFS,NC,BIN-END,SR-OBX,SR-OBX,SR1,0.156164384,0.035616438,0.020390297,FALSE,1002968678,34,660,N,Y,N,0,SR,SR,1,1002968678,34,660,225.624,660,
332224,DEFIANT BRANDYWINE PRIVACY KNOB AB,025H,10 - DOOR LOCKS,4 - PRIVACY,3.5,9.9,5.3,1,5.3,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.191780822,0.01369863,0.020381707,2,332224,6,See Con,N,,N,0,Bin Aisle,2,2,332224,6,21,183.645,21,
367076,"2"" COARSE DRYWALL SCREW 25LB BUCKET",025H,3 - FASTENERS,10 - DRYWALL SCREWS,10,8,10,25,10,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.043835616,0.032876712,0.020294267,5,367076,5,See Con,N,,N,0,Bin Aisle,1,5,367076,5,12,800,12,
1002157122,GAIN SHEETS ORIG 240CT,028I,4 - CLEANING,28 - FABRIC ENHANCER,7.9,4.7,5.3,1.1,5.3,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.178082192,0.134246575,0.020280449,2,1002157122,5,See Con,N,,N,0,Bin Endcap,1,2,1002157122,5,20,196.789,20,
320153,14 STRANDED THHN BLACK - 500 FT,27,4 - WIRE,4 - THHN,6.5,3.88,6.5,7.86,6.5,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.21369863,0.079452055,0.020272926,2,320153,5,See Con,N,,N,0,Bin Endcap,1,1,320153,5,12,163.93,12,
634065,KIMBALL PLASTIC EL STATITE LIFT OFFW,029B,32 - TOILETS & SEATS,5 - TOILET SEATS,14.5,20.5,2.53,3.55,14.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.046575342,0.038356164,0.020270045,5,634065,6,See Con,N,,N,0,Bin Aisle,2,5,634065,6,13,752.0425,13,
1005350939,CRAFTSMAN 9/16 X 3-1/2 PFJ CAS SET,30,20 - MOULDINGS,4 - PRIMED FINGERJOINT,1.6875,90,3.5,8,3.5,DFS,NC,OBLONG,,OBLONG,SR1,0.065753425,0.01369863,0.020226884,FALSE,1005350939,6,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,1005350939,IGNORE,IGNORE,IGNORE,IGNORE,
1001382439,35X64 PVC MB CORDLESS- WHITE,059S,26 - HARD WINDOW COVERINGS,2 - VINYL STOCK,37.25,2.12,4.25,4.5,4.25,DFS,NC,SR-NC,BIN-OBLONG,BIN-OBLONG,NONE,0.104109589,0.016438356,0.020220787,FALSE,1001382439,6,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,1001382439,IGNORE,IGNORE,IGNORE,IGNORE,
1002718791,M12 CORDLESS 1/4 IN. RATCHET,025T,9 - PORTABLE POWER,29 - WRENCHES AND RATCHETS,2.76,10.47,3.94,1.81,3.94,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.306849315,0.301369863,0.020217777,1,1002718791,5,See Con,N,,N,0,Bin Endcap,1,1,1002718791,5,17,113.854968,17,
308460,"12"" OVERLAPPING ROCK EDGER",028O,28 - HARDSCAPES,9 - CONCRETE EDGING,11.15,2.85,3.75,4.6429,3.75,DFS,BIN-END,BIN-END,BIN-END,BIN-END,CP1,0.293150685,0.010958904,0.020216137,8,308460,420,See Con,N,,N,0,Bin Endcap,1,8,308460,420,131,119.165625,131,
249408,PLASTIC KEYLESS LAMP HOLDER,27,2 - WIRING DEVICES,13 - SPECIALTY,4.6,2.15,4.6,0.21,4.6,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.767123288,0.010958904,0.020196474,1,249408,20,See Con,N,,N,0,Bin Aisle,2,1,249408,20,43,45.494,43,
732170,KS SIG ARLGTON X TUSTIN HSET VEN BRZ,025H,10 - DOOR LOCKS,5 - HANDLESETS,5.6,21.6,8.1,5.55,8.1,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.035616438,0.02739726,0.020194521,6,732170,5,See Con,N,,N,0,Bin Aisle,2,6,732170,5,12,979.776,12,
1005474870,DW 20V FV ADV HMR DRLL TOOL ONLY,025T,9 - PORTABLE POWER,11 - HAMMER DRILLS,12.441,4.016,8.78,4.769,8.78,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.079452055,0.079452055,0.020169954,3,1005474870,5,See Con,N,,N,0,Bin Endcap,2,3,1005474870,5,13,438.6756317,13,
649417,15A WHT 3WAY TOGGLE SWITCH 6PK,27,2 - WIRING DEVICES,7 - SWITCHES,1.9,4.5,8.9,0.77,4.5,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.457534247,0.090410959,0.020148188,1,649417,10,See Con,N,,N,0,Bin Endcap,1,1,649417,10,26,76.095,26,
1005721287,"SETRA MONOBLOCK 4"" 2HDL BN",029B,3 - FAUCETS,"10 - 2HDL 4"" BATH FAUCETS",12.4,7.2,7.9,4.64,7.9,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.049315068,0.032876712,0.020128767,4,1005721287,5,See Con,N,,N,0,Bin Aisle,2,4,1005721287,5,11,705.312,11,
1000646194,SATIN NICKEL CENTURY HANDLESET WITH,025H,10 - DOOR LOCKS,5 - HANDLESETS,16.375,3.875,8,5.5,8,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.068493151,0.068493151,0.020120854,3,1000646194,5,See Con,N,,N,0,Bin Endcap,1,3,1000646194,5,11,507.625,11,
1004484477,STANLEY 3PC WOOD CHISEL SET,025T,1 - HAND TOOLS,13 - WRECKING/PRY BARS/FILES,10.43,1.73,5.91,1.08,5.91,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.326027397,0.224657534,0.020120013,1,1004484477,5,See Con,N,,N,0,Bin Endcap,2,1,1004484477,5,18,106.639449,18,
484466,3/4X7/16X10' RBR FOAM TAPE-WH,025H,4 - BUILDER'S HARDWARE,10 - WEATHER STRIPPING,8.5,1.3,8.5,0.15,8.5,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.369863014,0.224657534,0.02010381,3,484466,24,See Con,N,,N,0,Bin Endcap,1,3,484466,24,62,93.925,62,
137779,ECHO TRIMMER LINE: 3LB .095,028I,37 - OUTDOOR POWER ACCS,6 - TRIMMER ACCESSORIES,6.5,6,6.5,3.56,6.5,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.136986301,0.076712329,0.020096081,4,137779,12,See Con,N,,N,0,Bin Endcap,1,4,137779,12,31,253.5,31,
1001401408,WHT DECORATIVE PATIO DOOR HANDLE SET,025H,4 - BUILDER'S HARDWARE,25 - REPAIR HARDWARE,2.75,14.625,5,1.715,5,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.17260274,0.120547945,0.020086419,2,1001401408,6,See Con,N,,N,0,Bin Endcap,1,2,1001401408,6,19,201.09375,19,
324550,15A WHT NYLON DECORA DUPLEX OUTLET,27,2 - WIRING DEVICES,3 - RECEPTACLES,1.65,4.4,1.75,0.17,1.75,DFS,BIN-END,BIN-END,,BIN-END,CP1,2.731506849,0.290410959,0.020083214,1,324550,30,See Con,N,,N,0,Bin Endcap,1,1,324550,30,153,12.705,153,
432623,"9' GALV 1-1/4"" DRYWALL CORNER BEAD",22,12 - GYPSUM,5 - CORNERBEAD/TRIM,1.25,108,1.25,1,1.25,DFS,NC,OBLONG,,OBLONG,SR1,0.205479452,0.024657534,0.020066353,FALSE,432623,56,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,432623,IGNORE,IGNORE,IGNORE,IGNORE,
1002495209,ALIGN SINGLE-HANDLE POSI-TEMP SHOWER,029B,3 - FAUCETS,4 - TUB & SHOWER,7.88,4.5,7.75,3.2,7.75,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.126027397,0.104109589,0.020042951,2,1002495209,5,See Con,N,,N,0,Bin Endcap,1,2,1002495209,5,14,274.815,14,
811378,"WB MUD PAN 12"" STAINLESS STEEL",22,12 - GYPSUM,6 - TOOLS,14.25,3.55,4.3,1.27,4.3,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.15890411,0.120547945,0.020003365,6,811378,24,See Con,N,,N,0,Bin Endcap,2,6,811378,24,54,217.52625,54,
1003894088,"EVERLY 24"" DOUBLE TOWEL BAR BN",029B,9 - BATH ACCESSORIES,2 - BATH HARDWARE,3.05,25.65,5.2,3.08,5.2,DFS,BIN-END,BIN OBL,,BIN-END,CP2,0.084931507,0.068493151,0.019994735,3,1003894088,5,See Con,N,,N,0,Bin Endcap,2,3,1003894088,5,14,406.809,14,
1005653972,EB CL TOP RAIL 17G 1-3/8 X10FT,22,13 - FENCING,2 - CHAIN LINK,125.8,1.375,1.375,7.5812,1.375,DFS,NC,CANTILEVER,,CANTILEVER,CN1,0.145205479,0.01369863,0.019985973,FALSE,1005653972,51,560,N,,N,0,IGNORE,IGNORE,IGNORE,1005653972,IGNORE,IGNORE,IGNORE,IGNORE,
1002719227,SUNCAST FLEUR DE LIS HOSE HANGER,028I,10 - WATERING,4 - HOSE REELS,6,8.75,12,2.77,8.75,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.054794521,0.054794521,0.019977169,4,1002719227,5,See Con,N,,N,0,Bin Aisle,1,4,1002719227,5,12,630,12,
489578,"16"" SHELVING SUPPORT BRACKET 12PK",059S,7 - ORGANIZATION,11 - VENTILATED SHELVING/HDWR,24.95,1.75,6,3.36,6,DFS,BIN-AISLE,BIN OBL,,BIN-AISLE,CP2,0.131506849,0.049315068,0.019937215,3,489578,8,See Con,N,,N,0,Bin Aisle,2,3,489578,8,22,261.975,22,
915276,"NASHUA 324A PREMIUM FOIL- 2.5""X60YD",026P,2 - AIR CIRCULATION/ACCES.,13 - DUCT TAPE,5.55,2.6,5.55,2.27,5.55,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.430136986,0.224657534,0.019935281,2,915276,16,See Con,N,,N,0,Bin Endcap,2,2,915276,16,49,80.0865,49,
1002241181,BOSCH 1-1/8 IN. SDS-PLUS ROT HAM DRI,025T,9 - PORTABLE POWER,12 - ROTARY HAMMERS/BREAKERS,23,11.5,4.75,11.71,11.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.02739726,0.024657534,0.019919695,7,1002241181,5,See Con,N,,N,0,Bin Aisle,2,7,1002241181,5,11,1256.375,11,
915245,"NASHUA MULTI-PURPOSE FOIL-1.89""X50YD",026P,2 - AIR CIRCULATION/ACCES.,13 - DUCT TAPE,5.3,2,5.15,1.15,5.15,DFS,CF,BIN-END,,CF,CP1,0.630136986,0.317808219,0.019906932,1,915245,24,See Con,N,,N,0,Carton Flow,1,1,915245,24,210,54.59,210,
954462,4 SQ COVER 1/2 RAISED RING COVER,27,6 - CONDUIT/BOXES/FITTINGS,5 - METAL BOXES/COVERS/ACCES,4.98,4.207,4.204,0.241,4.207,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.389041096,0.01369863,0.019829707,3,954462,25,See Con,N,,N,0,Bin Aisle,1,3,954462,25,66,88.07741544,66,
125569,"UNIVERSL CFL/LED SURESLIDE,SP-3W WH",27,2 - WIRING DEVICES,2 - DIMMERS,2.4,6.2,4,0.34,4,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.575342466,0.095890411,0.019817352,1,125569,12,See Con,N,,N,0,Bin Endcap,2,1,125569,12,33,59.52,33,
301287,"FOUNDATIONS 4"" 1HDL BATH FAUCET BN",029B,3 - FAUCETS,3 - 1HDL BATH FAUCETS,10.5,5.1,6.3,2.54,6.3,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.101369863,0.054794521,0.019790882,2,301287,5,See Con,N,,N,0,Bin Aisle,2,2,301287,5,12,337.365,12,
1000556230,1-LIGHT STAINLESS STEEL SOLAR PATHWA,27,18 - EXTERIOR LIGHTING,11 - LOW VOLTAGE LANDSCAPE,5.8,6.4,5.5,1.8,5.8,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.167123288,0.079452055,0.019745307,3,1000556230,12,See Con,N,,N,0,Bin Endcap,1,3,1000556230,12,29,204.16,29,
1005250856,EASY OFF FUME FREE OVEN CLEANER 24OZ,028I,4 - CLEANING,4 - CLEANING CHEMICALS,2.95,9.05,2.95,1.86,2.95,DFS,CF,BIN-END,CF,CF,CP2,0.432876712,0.191780822,0.019729364,1,1005250856,6,See Con,N,Y,N,0,Carton Flow Liquid,2,1,1005250856,6,146,78.757625,146,
739922,KS SIG MONTARA JUNO HSET SATIN NICK,025H,10 - DOOR LOCKS,5 - HANDLESETS,21.75,5.5,8,6.05,8,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.035616438,0.030136986,0.019725076,5,739922,5,See Con,N,,N,0,Bin Aisle,2,5,739922,5,10,957,10,
1004632393,PLC 5.5W(60W) BA11 LED CAN DL 3PK,27,1 - LIGHT BULBS,31 - CANDLE BULBS,2.35,7.5,5.6,0.2,5.6,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.345205479,0.123287671,0.019717466,1,1004632393,5,See Con,N,,N,0,Bin Endcap,1,1,1004632393,5,20,98.7,20,
1002226529,RAMSET COBRA+ 0.27 CALIBER PAT,025H,12 - PNEUMATIC FASTENERS,15 - POWDER ACTUATED,16.9,12.7,3.4,8.8,12.7,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.046575342,0.038356164,0.019668972,4,1002226529,5,See Con,N,,N,0,Bin Aisle,1,4,1002226529,5,11,729.742,11,
1001527184,MKE M12 RIGHT ANGLE IMPACT DRIVER BT,025T,9 - PORTABLE POWER,20 - IMPACT DRIVERS,11.9,2.6,4,2.4,4,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.273972603,0.260273973,0.019622019,1,1001527184,5,See Con,N,,N,0,Bin Endcap,1,1,1001527184,5,16,123.76,16,
1000114709,HEAVY DUTY 5 GALLON BUCKET GRID,24,7 - APPLICATORS,23 - TRAYS/FRAMES/LINERS/GRID,1.8,12.5,10,0.64,10,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.150684932,0.01369863,0.019620434,3,1000114709,12,See Con,N,,N,0,Bin Aisle,2,3,1000114709,12,26,225,26,
371590,"RGD 15 AMP 7-1/4"" CIRC. SAW",025T,9 - PORTABLE POWER,6 - CIRCULAR SAWS,13.779,7.677,10.629,13.2,10.629,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.030136986,0.024657534,0.019609103,6,371590,5,See Con,N,,N,0,Bin Aisle,1,6,371590,5,10,1124.35032,10,
1005710359,EVA 4 IN. CENTERSET 2-HANDLE HIGH-AR,029B,3 - FAUCETS,"10 - 2HDL 4"" BATH FAUCETS",8.125,5.5,10.25,4.4,8.125,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.073972603,0.043835616,0.019608171,3,1005710359,6,See Con,N,,N,0,Bin Aisle,1,3,1005710359,6,13,458.046875,13,
1000640737,LED EXTERIOR FLUSH MOUNT BLACK-DNI,27,18 - EXTERIOR LIGHTING,3 - CEILING MOUNT/HANGING,10.74,5.64,10.74,4.05,10.74,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.052054795,0.038356164,0.01959768,4,1000640737,5,See Con,N,,N,0,Bin Aisle,2,4,1000640737,5,12,650.560464,12,
1005668194,"GB IRENA 4"" 2HDL BATH FAUCET BN",029B,3 - FAUCETS,"10 - 2HDL 4"" BATH FAUCETS",9.84,5.71,6.1,3.01,6.1,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.098630137,0.04109589,0.019562616,2,1005668194,5,See Con,N,,#N/A,0,Bin Aisle,2,2,1005668194,5,11,342.73704,11,
292699,SDX/SDXL 24 MAIN TEE 12'-EA,023F,5 - CEILINGS,3 - GRID,145.13,1.64,0.942,3.25,1.64,DFS,NC,CANTILEVER,,CANTILEVER,CN1,0.150684932,0.02739726,0.019551408,FALSE,292699,5,594,N,,N,0,IGNORE,IGNORE,IGNORE,292699,IGNORE,IGNORE,IGNORE,IGNORE,
1001773561,30OZ. MOSQUITO BITS,028O,1 - CHEMICALS,23 - AREA MOSQUITO CONTROL,4.4,6.95,6.2,1.81,6.2,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.178082192,0.164383562,0.019539162,2,1001773561,6,See Con,N,,N,0,Bin Endcap,2,2,1001773561,6,21,189.596,21,
1001294648,MKE TITANIUM BIT SET 29PC,025T,7 - POWER TOOL ACCESSORIES,2 - TWIST DRILL BITS,2.75,10.25,9.93,2.75,9.93,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.120547945,0.109589041,0.019526387,2,1001294648,5,See Con,N,,N,0,Bin Endcap,2,2,1001294648,5,14,279.901875,14,
1004753256,SHILOH PULL-OUT KITCH FAUC W/SOAP BL,029B,3 - FAUCETS,12 - PULLOUT KITCHEN FAUCETS,24.2,3.5,13.2,6.4,13.2,DFS,BIN-AISLE,BIN OBL,,BIN-AISLE,CP1,0.030136986,0.02739726,0.019499049,6,1004753256,5,See Con,N,,N,0,Bin Aisle,1,6,1004753256,5,10,1118.04,10,
244084,BANBURY 2HDL KITCH FAUCET W/SPRAY CH,029B,3 - FAUCETS,8 - 2HDL KITCHEN FAUCETS,3.1,10.5,17.15,3.74,10.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.060273973,0.052054795,0.01947158,3,244084,5,See Con,N,,N,0,Bin Aisle,1,3,244084,5,10,558.2325,10,
1003326701,ADLER 1HDL KITCH FAUCET W/SPRAY SS,029B,3 - FAUCETS,2 - 1HDL KITCHEN FAUCETS,12.15,3.3,15.3,3.5,12.15,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.054794521,0.054794521,0.019452483,4,1003326701,5,See Con,N,,N,0,Bin Aisle,1,4,1003326701,5,13,613.4535,13,
658251,10 STRANDED THHN GREEN - 500 FT,27,4 - WIRE,4 - THHN,6.5,6.75,6.5,19.42,6.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.117808219,0.060273973,0.019442958,2,658251,5,See Con,N,,N,0,Bin Aisle,2,2,658251,5,14,285.1875,14,
204170,SEVIN INSECT KILLER CONCENTRATE 32OZ,028O,1 - CHEMICALS,34 - GARDEN INSCT&DISEASE CON,2.15,10.45,5,2.27,5,DFC,CF,BIN-END,CF,CF,CP2,0.298630137,0.071232877,0.019413983,1,204170,6,See Con,N,Y,N,0,Carton Flow Liquid,2,1,204170,6,102,112.3375,102,
1002591617,MODERN PROJECT PACK SINGLE HOLE SING,029B,3 - FAUCETS,3 - 1HDL BATH FAUCETS,16.1,3.1,6.8,3.95,6.8,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.098630137,0.057534247,0.019371461,2,1002591617,5,See Con,N,,N,0,Bin Aisle,2,2,1002591617,5,11,339.388,11,
1004060877,RYB 18V ONE+ ROTARY TOOL (TOOL ONLY),025T,9 - PORTABLE POWER,21 - OSCILLATING/ROTARY,6.5,10.3,4.8,3.53,6.5,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.104109589,0.104109589,0.019361492,2,1004060877,5,See Con,N,,Y,0,Bin Endcap,2,2,1004060877,5,12,321.36,12,
144738,REPLACEMENT MOTOR - POWER VENT,22,10 - ROOFING,20 - VENTILATION,9,5.7,7,4.9,7,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.093150685,0.076712329,0.019357877,2,144738,5,See Con,N,,N,0,Bin Endcap,2,2,144738,5,11,359.1,11,
1004512853,FLIPTOGGLE 1/4 X 2-1/2 + BOLT 25 PK,025H,3 - FASTENERS,11 - HOLLOW & DRYWALL ANCHORS,10.65,2.65,6.65,1.41,6.65,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.178082192,0.164383562,0.019341666,2,1004512853,5,See Con,N,,N,0,Bin Endcap,1,1,1004512853,5,10,187.679625,10,
1001989720,1GAL SIKA CONCRETE PATCH,22,9 - CONCRETE,8 - CONCRETE REPAIR,7.65,7.6,7.75,13.92,7.65,DFS,CF,BIN-END,CF,CF,CP2,0.073972603,0.038356164,0.019288741,3,1001989720,5,See Con,N,Y,N,0,Carton Flow Liquid,2,3,1001989720,5,76,450.585,76,
